billing_month	imsi	charge_type	final_start_d	final_end_d	excel_final_days	date_span_days	excel_monthly_rate	excel_final_charge	full_month_formula_amount	prorated_formula_amount	signed_prorated_formula_amount	type_formula_amount	excel_formula_residual_reason	excel_formula_amount_diff
2026-05	083911880231723171	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231723181	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231723186	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231723190	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231723191	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231723196	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231724069	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231724099	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725000	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725001	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725004	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725010	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725011	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725014	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725020	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725021	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725024	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725030	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725031	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725034	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725040	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725041	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725044	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725050	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725051	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725057	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725060	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725061	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725064	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725066	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725067	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725070	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725071	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725073	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725074	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725077	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725080	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725081	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725083	New Activation: Prorated-in Charge	2026-05-16	2026-05-18	3.0	3.0	62.0	6.2	62.0	6.0	-6.0	6.0	AMOUNT_FORMULA_RESIDUAL	0.2
2026-05	083911880231725084	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725087	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231725090	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726002	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726003	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726005	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726013	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726015	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726023	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726032	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726064	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726065	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726074	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726075	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726081	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726085	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726091	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231726092	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728037	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728047	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728057	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728068	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728077	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728078	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728088	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728089	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231728098	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729007	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729034	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729044	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729084	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729086	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729094	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083911880231729096	New Activation: Prorated-in Charge	2026-05-01	2026-05-18	18.0	18.0	62.0	37.199999999999996	62.0	36.0	-36.0	36.0	AMOUNT_FORMULA_RESIDUAL	1.2
2026-05	083901516081040027	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-27	2.0	2.0	43.0	2.8666666666666667	43.0	2.774194	-2.774194	2.774194	AMOUNT_FORMULA_RESIDUAL	0.092473
2026-05	083901516081067682	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-22	2026-05-27	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081140538	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-24	2026-05-28	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081143168	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081160060	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-22	2026-05-27	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081241557	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-27	2.0	2.0	43.0	2.8666666666666667	43.0	2.774194	-2.774194	2.774194	AMOUNT_FORMULA_RESIDUAL	0.092473
2026-05	083901516081245221	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-27	2.0	2.0	43.0	2.8666666666666667	43.0	2.774194	-2.774194	2.774194	AMOUNT_FORMULA_RESIDUAL	0.092473
2026-05	083901516081246860	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081247634	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081249355	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081339901	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-16	2026-05-20	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081432859	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081433990	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-28	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081437060	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-19	2026-05-22	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081438520	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081438538	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-22	2026-05-27	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081450365	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-19	2026-05-22	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081532893	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-11	2026-05-20	10.0	10.0	43.0	14.333333333333332	43.0	13.870968	-13.870968	13.870968	AMOUNT_FORMULA_RESIDUAL	0.462365
2026-05	083901516081533310	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081533506	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-22	2026-05-27	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081536511	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081539921	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081631491	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-28	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081633997	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-28	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081634370	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-28	4.0	4.0	43.0	5.733333333333333	43.0	5.548387	-5.548387	5.548387	AMOUNT_FORMULA_RESIDUAL	0.184946
2026-05	083901516081634517	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081635246	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-16	2026-05-27	12.0	12.0	43.0	17.2	43.0	16.645161	-16.645161	16.645161	AMOUNT_FORMULA_RESIDUAL	0.554839
2026-05	083901516081636335	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081636609	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-20	2026-05-27	8.0	8.0	43.0	11.466666666666667	43.0	11.096774	-11.096774	11.096774	AMOUNT_FORMULA_RESIDUAL	0.369893
2026-05	083901516081637345	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-28	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081637523	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-22	2026-05-27	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081655618	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-20	2026-05-22	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081730032	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-11	2026-05-22	12.0	12.0	43.0	17.2	43.0	16.645161	-16.645161	16.645161	AMOUNT_FORMULA_RESIDUAL	0.554839
2026-05	083901516081731472	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-28	6.0	6.0	43.0	8.6	43.0	8.322581	-8.322581	8.322581	AMOUNT_FORMULA_RESIDUAL	0.277419
2026-05	083901516081732402	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081737049	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-26	2026-05-28	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081737750	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-23	2026-05-27	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083901516081831427	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081833387	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081836415	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081837734	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-28	2026-05-28	1.0	1.0	43.0	1.4333333333333333	43.0	1.387097	-1.387097	1.387097	AMOUNT_FORMULA_RESIDUAL	0.046236
2026-05	083901516081839407	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-27	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081930809	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-25	2026-05-27	3.0	3.0	43.0	4.3	43.0	4.16129	-4.16129	4.16129	AMOUNT_FORMULA_RESIDUAL	0.13871
2026-05	083901516081933977	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-24	2026-05-28	5.0	5.0	43.0	7.166666666666666	43.0	6.935484	-6.935484	6.935484	AMOUNT_FORMULA_RESIDUAL	0.231183
2026-05	083911880231623918	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231627819	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231627829	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231628810	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231628811	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231628830	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231721102	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231721112	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231721141	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231721181	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231722107	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
2026-05	083911880231723115	Partial Charge - New Card Used as Replacement Mid Cycle	2026-05-04	2026-05-18	15.0	15.0	62.0	31.0	62.0	30.0	-30.0	30.0	AMOUNT_FORMULA_RESIDUAL	1.0
