excel_source_file	official_excel_billing_month	imsi	excel_iccid	excel_product_name	excel_product_id	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	excel_note	excel_line_no	excel_row_key	platform_product_id	platform_supplier_id	platform_product_name	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	snapshot_cycle_start	snapshot_cycle_end	last_snapshot_ts	history_cycle_start	history_cycle_end	history_package_price	history_time_zone	platform_cycle_start	platform_cycle_end	platform_window_source	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	candidate_rank	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	rule_id	platform_calculated_price	platform_price_state	product_mapping_status	platform_cycle_days	platform_calculated_days	platform_window_covers_excel	platform_calculated_amount	day_diff	price_diff	amount_diff	numeric_match_status	platform_product_mapping_status	platform_amount_evidence_status	difference_reason	formal_match_status	platform_calculated_amount_known
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144016495723		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000		149	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#149	60011436	2275	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334619458998	2026-04-10	2026-05-10	2026-04-30T23:00:00.000Z	2026-04-10	2026-05-09	0E-10	GMT-5	2026-04-10	2026-05-09	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065419466		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1492	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1492	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561455431	2026-03-04	2026-04-04	2026-04-04T03:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065510155		AT&T 300GB Plan SP RA (WA)		Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000		1517	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1517	600111150	2275	AT&T 150GB Plan SP RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561429345	2026-04-25	2026-05-25	2026-04-30T23:00:00.000Z	2026-04-25	2026-05-24	0E-10	GMT-5	2026-04-25	2026-05-24	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	PRODUCT_MAPPING_NOT_PROVEN	PRICE_DIFF	MISSING_MAPPING	
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144016593236		ATT 300GB Plan AT PP (WA)		Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000		154	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#154	60011436	2275	ATT 300GB Plan AT PP (WA)	62.0000000000	62.0000000000	GMT-5	89014104334619475653	2026-04-10	2026-05-10	2026-04-30T23:00:00.000Z	2026-04-10	2026-05-09	0E-10	GMT-5	2026-04-10	2026-05-09	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065511476		AT&T 125GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000		1540	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1540	600111145	2275	AT&T 150GB Plan ATM RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561419452	2026-03-04	2026-04-04	2026-04-04T03:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	43.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065512050		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1547	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1547	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561424700	2026-03-04	2026-04-04	2026-04-04T03:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065512440		AT&T 300GB Plan SP RA (WA)		Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000		1561	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1561	600111150	2275	AT&T 150GB Plan SP RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561429956	2026-04-25	2026-05-25	2026-04-30T23:00:00.000Z	2026-04-25	2026-05-24	0E-10	GMT-5	2026-04-25	2026-05-24	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	PRODUCT_MAPPING_NOT_PROVEN	PRICE_DIFF	MISSING_MAPPING	
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065513012		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1566	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1566	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561251277	2026-04-04	2026-05-04	2026-04-30T23:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	2	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065513133		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1570	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1570	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561256516	2026-04-04	2026-05-04	2026-04-30T23:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065513423		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1580	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1580	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561425855	2026-03-04	2026-04-04	2026-04-04T03:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	2	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065513578		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1584	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1584	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561252010	2026-04-04	2026-05-04	2026-04-30T23:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	2	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065514124		AT&T 125GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000		1587	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1587	600111145	2275	AT&T 150GB Plan ATM RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561429980	2026-04-04	2026-05-04	2026-04-30T23:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	43.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065514208		AT&T 125GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000		1588	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1588	600111145	2275	AT&T 150GB Plan ATM RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561256847	2026-03-04	2026-04-04	2026-04-04T03:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	2	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	43.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065514209		AT&T 300GB Plan SP RA (WA)		Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000		1589	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1589	600111150	2275	AT&T 150GB Plan SP RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561417654	2026-04-25	2026-05-25	2026-04-30T23:00:00.000Z	2026-04-25	2026-05-24	0E-10	GMT-5	2026-04-25	2026-05-24	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	30.0000000000	30.0000000000	1	43.000000	0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	PLATFORM_PRICE_NOT_EXACT	PRODUCT_MAPPING_NOT_PROVEN	PRICE_DIFF	MISSING_MAPPING	
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144016595226		ATT 300GB Plan DI CA (WA)		New Activation: Prorated-in Charge	2026-04-05	2026-05-04	2026-04-19	2026-05-04	16.0000000000	62.0000000000	33.0666666667		159	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#159	600111172	2275	ATT 300GB Plan DI CA (WA)	62.0000000000	62.0000000000	GMT-5	89014104334619783213	2026-04-05	2026-05-05	2026-04-30T23:00:00.000Z	2026-04-05	2026-05-04	0E-10	GMT-5	2026-04-05	2026-05-04	CYCLE_HISTORY	4	1	2	1	0	0	0	0	R_DAILY_PRORATED_NEW_ACTIVATION	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	16.0000000000	1	33.066667	0E-9	0E-9	0.000000	NUMERIC_MATCH	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING	
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065514516		AT&T 100GB Plan RA (WA)		Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000		1597	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1597	600111138	2275	AT&T 100GB Plan RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561431663	2026-04-06	2026-05-06	2026-04-30T23:00:00.000Z	2026-04-06	2026-05-05	0E-10	GMT-5	2026-04-06	2026-05-05	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	43.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065515090		AT&T 100GB Plan RA (WA)		Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000		1603	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1603	600111138	2275	AT&T 100GB Plan RA (WA)	43.0000000000	43.0000000000	GMT-5	89014103334561470364	2026-03-06	2026-04-06	2026-04-06T03:00:00.000Z	2026-04-06	2026-05-05	0E-10	GMT-5	2026-04-06	2026-05-05	CYCLE_HISTORY	2	1	1	1	0	0	0	0	R_FULL_CYCLE_MONTHLY	43.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	43.000000
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065515159		ATT 300GB Plan XY PP (WA)		Partial Charge - Card Replaced Mid Cycle	2026-04-01	2026-04-30	2026-04-01	2026-04-02	2.0000000000	62.0000000000	4.1333333333		1606	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1606	60011515	2275	ATT 300GB Plan XY PP (WA)		62.0000000000	GMT-5	89014103334561419999	2026-04-01	2026-05-01	2026-04-03T18:00:00.000Z	2026-04-01	2026-04-30	0E-10	GMT-5	2026-04-01	2026-04-30	CYCLE_HISTORY	2	1	1	1	0	1	0	0	R_DAILY_PRORATED_REPLACEMENT_OLD_CARD	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	2.0000000000	1	4.133333	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	NO_EXPLICIT_REPLACEMENT_MAPPING	NO_EXPLICIT_REPLACEMENT_MAPPING	MISSING_MAPPING	
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	083901144065516171		AT&T 300GB Plan ATM RA (WA)		Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000		1622	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1622	600111155	2275	AT&T 300GB Plan ATM RA (WA)	62.0000000000	62.0000000000	GMT-5	89014103334561251095	2026-04-04	2026-05-04	2026-04-30T23:00:00.000Z	2026-04-04	2026-05-03	0E-10	GMT-5	2026-04-04	2026-05-03	CYCLE_HISTORY	2	1	1	1	0	2	0	0	R_FULL_CYCLE_MONTHLY	62.0000000000	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	30.0000000000	30.0000000000	1	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	PROVEN_BY_PLATFORM_IMSI	KNOWN	NO_DIFFERENCE	MATCHED	62.000000
