billing_month	imsi	charge_type	candidate_rule	wa_final_days	candidate_days	day_error	wa_price	wa_price_values	platform_package_price_count	platform_package_prices	package_price_exact_match	platform_product_name_count	platform_product_names	wa_amount	calculated_amount	amount_diff	exception_reason	cycle_row_count	next_cycle_date_count	next_cycle_dates	cycle_next_first_utc	activation_first_utc	void_first_utc	platform_cycle_to_month_end_days	platform_activation_to_month_end_days	platform_final_start_to_void_minus1_days	wa_source_files	wa_sheet_names
2026-05	083901626090755771	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090757282	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090757586	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090759220	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964214	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964224	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964244	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964245	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964264	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964265	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083901626090964294	Full Cycle Charge	WA_FULL_MONTH_DAYS	31.0	31.0	0.0	62.0	62.0	1	43.0	0	1	TMO 150GB Plan AT (1) (B) (WA)	62.0	62.0	0.0	MISSING_MAPPING	4	4	2026-05-01 || 2026-06-01 || 2026-07-01 || 2026-08-01	2026-05-01			31			01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620911	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620948	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620958	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620968	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620979	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231620988	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621905	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621915	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621925	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621935	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621964	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621974	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621975	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231621985	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622906	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622907	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622908	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622917	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622927	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622956	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622957	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622986	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622995	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231622996	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623913	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623923	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623932	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623946	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623951	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623956	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623966	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623972	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623976	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623986	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623991	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623995	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231623996	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231624900	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	18.0	18.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	37.199999999999996	36.0	1.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-01T04:55:41.000Z		43	31		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231624912	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231624971	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626815	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626826	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626835	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626836	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626846	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626856	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626865	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626875	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626885	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231626895	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231627823	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
2026-05	083911880231627844	New Activation: Prorated-in Charge	WA_FINAL_DATE_SPAN	3.0	3.0	0.0	62.0	62.0	1	62.0	1	1	TMO Unlimited SMP (WA)	6.2	6.0	0.2	AMOUNT_MISMATCH	8	4	2026-04-19 || 2026-05-19 || 2026-06-19 || 2026-07-19	2026-04-19	2026-05-16T21:48:23.000Z		43	16		01-SIMO Data Purchase Invoice Details - MAY 2026.xlsx	Detail Charges
