platform_month	product_population_status	supplier_id	platform_product_id	product_name	snapshot_row_count	imsi_count	min_cycle_start_time	max_cycle_end_time	min_partition_time	max_partition_time	sim_status_count	dispatch_status_count
2026-01			60012060		57057	77	02/12/2022 21:00:00	02/18/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01			60012089		1852500	2500	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60012090		369759	499	11/01/2022 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012098		43433	63	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60012102		129675	175	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012104		81510	110	12/02/2025 00:00:00	02/01/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	1
2026-01			60012106		29640	40	12/02/2025 00:00:00	02/01/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012109		51129	69			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012128		66690	90	12/12/2025 22:00:00	02/12/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60012133		7410	10			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012136		21050	30	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60012137		44621	70	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60012138		867711	1171	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60012139		53605	137	12/11/2025 16:00:00	02/09/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01			60012140		74100	100	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60012141		446200	700	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60012147		179350	250	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60012154		72500	500	12/31/2025 16:00:00	01/31/2026 15:59:59	01/01/2026 00:00:00	01/07/2026 00:00:00	1	1
2026-01			60012157		37050	50	12/02/2025 00:00:00	02/01/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60012158		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012159		67044	100	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012160		2964	4	12/02/2025 05:00:00	02/02/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012161		36309	49	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012163		148200	200	12/31/2025 21:00:00	02/28/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	1
2026-01			60012164		741	1	12/27/2025 05:00:00	02/27/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012165		51863	72	12/01/2025 03:00:00	02/01/2026 02:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60012167		296400	400	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60012170		1887	17	12/05/2025 16:00:00	01/05/2026 15:59:59	01/01/2026 00:00:00	01/05/2026 14:00:00	2	3
2026-01			60012172		7410	10	12/21/2025 00:00:00	02/20/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60012173		265278	358			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012174		74100	100	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	4
2026-01			60012178		370500	500	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012179		41462	70	12/15/2025 16:00:00	02/15/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60012180		50388	68	12/01/2025 10:00:00	02/01/2026 09:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60012181		741	1	12/07/2025 23:00:00	02/07/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60012182		295659	399	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60012183		2193	6	12/06/2025 16:00:00	02/15/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012184		21164	42	12/11/2025 16:00:00	02/09/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01			60012185		14820	20	12/29/2025 16:00:00	02/27/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012186		74100	100	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	3
2026-01			60012187		1482	2	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60012188		3570	10	12/31/2025 16:00:00	01/31/2026 15:59:59	01/01/2026 00:00:00	01/15/2026 23:00:00	1	2
2026-01			60012191		65500	300	12/31/2025 16:00:00	02/28/2026 15:59:59	01/12/2026 12:00:00	01/31/2026 23:00:00	3	4
2026-01	EXCLUDED_PI	2275	600111093	ATT 300GB Plan DF BU (PI)	27643	39	12/13/2025 05:00:00	02/17/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01	EXCLUDED_PI	2275	600111111	ATT 300GB Plan DI RC (PI)	52611	71	12/21/2025 05:00:00	02/21/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	600111113	ATT 300GB Plan DF BU (2) (PI)	21489	29	12/22/2025 05:00:00	02/22/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	600111114	ATT 300GB Plan DF BU (3) (PI)	17043	23	12/06/2025 05:00:00	02/06/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	600111116	AT&T 300GB Plan RA (PI)	52929	72	12/06/2025 05:00:00	02/06/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	EXCLUDED_PI	2275	600111128	ATT 300GB Plan DI FS (PI)	64467	87	12/13/2025 05:00:00	02/13/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	600111133	ATT 300GB Plan DI SL (PI)	9633	13	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	600111139	AT&T 300GB Plan HX RT (333) (PI)	246753	333	12/24/2025 05:00:00	02/24/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011373	ATT 300GB Plan EC (PI)	15561	21	12/17/2025 05:00:00	02/17/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011379	ATT 300GB Plan EC PV (PI)	17784	24	12/14/2025 05:00:00	02/14/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	EXCLUDED_PI	2275	60011437	ATT 300GB Plan VS PP (PI)	45201	61	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011444	ATT 300GB Plan DI JL (PI)	43719	59	12/16/2025 05:00:00	02/16/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	60011494	ATT 300GB Plan DI CD (PI)	45942	62	12/11/2025 05:00:00	02/11/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	60011500	ATT 300GB Plan DI MM (PI)	41496	56	12/29/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	60011516	ATT 300GB Plan DI VS (PI)	60762	82	12/09/2025 05:00:00	02/09/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	60011612	ATT 300GB Plan SP (PI)	236379	319	12/25/2025 05:00:00	02/25/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	EXCLUDED_PI	2275	60011777	ATT 300GB Plan DI HY HC (PI)	30381	41	12/14/2025 05:00:00	02/14/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_PI	2275	60011785	ATT 300GB Plan DC (PI)	280839	379	12/05/2025 05:00:00	02/05/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01	EXCLUDED_PI	2275	60011817	TMO 500GB VS BU (PI)	50388	68	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011843	USC Plus 300GB Plan DC (PI)	488856	660	12/09/2025 05:00:00	02/09/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011860	ATT 300GB Plan DI SG (PI)	105222	142	12/10/2025 05:00:00	02/10/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011882	TMO 300GB Plan AT (1) (A) (PI)	445341	601	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011883	TMO 300GB Plan AT (2) (PI)	170430	230	12/12/2025 05:00:00	02/12/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01	EXCLUDED_PI	2275	60011888	TMO 300GB Plan AT (1) (C) (PI)	258609	349	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	EXCLUDED_PI	2275	60011891	TMO 500GB DI BU MG (PI)	85215	115	12/18/2025 05:00:00	02/18/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011894	TMO 500GB EC (PI)	49647	67	12/01/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	EXCLUDED_PI	2275	60011922	ATT 300GB Plan DF (2) (PI)	52611	71	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	EXCLUDED_PI	2275	60011981	ATT 300GB Plan DF (PI)	212667	287	12/01/2025 05:00:00	02/26/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01	EXCLUDED_PI	2275	60011986	ATT 300GB Plan DC (2) (PI)	84474	114	12/05/2025 05:00:00	02/05/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	EXCLUDED_PI	2275	60011992	ATT 300GB Plan DI PV (PI)	101517	137	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	EXCLUDED_PI	2275	60011993	ATT 300GB Plan DI 1A (PI)	65949	89	12/23/2025 05:00:00	02/23/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	EXCLUDED_TEST	2275	600111109	AT&T 300GB Plan Air Test (WA)	423	3	12/04/2025 05:00:00	02/06/2026 04:59:59	01/01/2026 00:00:00	01/06/2026 20:00:00	1	2
2026-01	EXCLUDED_UNASSIGNED	2275	600111094	Unassigned(WA)	1867542	2573			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01	WA_CANDIDATE	2275	600111002	TMO 500GB DI BU MW (WA)	212667	287	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111069	ATT 300GB Plan ATM RA 5G2 (WA)	741	1	12/24/2025 05:00:00	02/24/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111072	ATT 300GB Plan DI PV 5G (WA)	741	1	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111074	TMO Unlimited TT 5G (WA)	741	1	12/19/2025 05:00:00	02/19/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	WA_CANDIDATE	2275	600111075	TMO 500GB DI BU MW 5G (WA)	741	1	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111077	TMO 300GB Plan AT (1) (A) 5G (WA)	741	1	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111078	TMO 500GB VS BU 5G (WA)	741	1	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111082	ATT 300GB Plan DI PV 5G2 (WA)	741	1	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01	WA_CANDIDATE	2275	600111083	TMO Unlimited TT 5G2 (WA)	741	1	12/19/2025 05:00:00	02/19/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111084	TMO 300GB Plan AT (1) (A) 5G2 (WA)	741	1	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111085	TMO 500GB DI BU MW 5G2 (WA)	741	1	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111086	TMO 500GB VS BU 5G2 (WA)	741	1	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111087	AT&T 150GB Plan ATM RT (WA)	203775	275	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	600111115	ATT 300GB Plan DF BU (4) (WA)	25935	35	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111119	ATT 100GB Plan DF ET (43) (WA)	145977	197	12/20/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111120	ATT 100GB Plan VS ET (43) (WA)	77805	105	12/18/2025 05:00:00	02/27/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	600111121	ATT 100GB Plan PVP (33) (WA)	146185	299	12/01/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01	WA_CANDIDATE	2275	600111123	ATT 300GB Plan DF BU (5) (WA)	6669	9	12/03/2025 05:00:00	02/03/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111124	ATT 100GB Plan PVP (36) (WA)	11805	39	12/05/2025 05:00:00	02/28/2026 04:59:59	01/04/2026 05:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111126	ATT 100GB Plan VS ET (WA)	133645	190	12/04/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	6	4
2026-01	WA_CANDIDATE	2275	600111130	ATT 100GB Plan DI MM (WA)	30400	49	12/29/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111131	ATT 50GB Plan DI MM (WA) (For SDP)	141	1	12/29/2025 05:00:00	01/29/2026 04:59:59	01/01/2026 00:00:00	01/06/2026 20:00:00	1	2
2026-01	WA_CANDIDATE	2275	600111132	ATT 100GB Plan DI CD (WA)	47424	64	12/11/2025 05:00:00	02/11/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	WA_CANDIDATE	2275	600111134	ATT 100GB Plan DI JL (WA)	35568	48	12/16/2025 05:00:00	02/16/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	WA_CANDIDATE	2275	600111135	ATT 100GB Plan DI MZ (WA)	2078	3	12/18/2025 05:00:00	02/18/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111136	ATT 100GB Plan EC (WA)	156458	212	12/01/2025 05:00:00	02/22/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	600111138	AT&T 100GB Plan RA (WA)	136344	184	12/06/2025 05:00:00	02/06/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	WA_CANDIDATE	2275	600111142	ATT 60GB Plan AT SDP (WA)	288921	403	12/01/2025 05:00:00	02/10/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01	WA_CANDIDATE	2275	600111145	AT&T 150GB Plan ATM RA (WA)	35460	180	01/04/2026 05:00:00	02/04/2026 04:59:59	01/23/2026 19:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111146	TMO 300GB DI BU SL (WA)	2532	12	01/01/2026 05:00:00	02/22/2026 04:59:59	01/23/2026 05:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111147	ATT 125GB Plan EC (WA)	12017	61	01/01/2026 05:00:00	02/04/2026 04:59:59	01/23/2026 19:00:00	01/31/2026 23:00:00	2	3
2026-01	WA_CANDIDATE	2275	600111148	ATT 100GB Plan VS ET (39) (WA)	6893	61	12/28/2025 05:00:00	02/28/2026 04:59:59	01/27/2026 07:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	600111150	AT&T 150GB Plan SP RA (WA)	3591	189	01/25/2026 05:00:00	02/25/2026 04:59:59	01/31/2026 05:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	60011378	 AT&T 300GB Plan HX (WA)	183643	307	12/24/2025 05:00:00	02/24/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01	WA_CANDIDATE	2275	60011436	ATT 300GB Plan AT PP (WA)	148200	200	12/10/2025 05:00:00	02/10/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01	WA_CANDIDATE	2275	60011449	ATT 300GB Plan PVP (WA)	75341	189	12/01/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 03:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011515	ATT 300GB Plan XY PP (WA)	573273	1018	12/01/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01	WA_CANDIDATE	2275	60011521	TMO 300GB Plan AT (5) (WA)	74100	100	12/21/2025 05:00:00	02/21/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	60011672	AT&T 300GB Plan HX RT (WA)	723892	1062	12/24/2025 05:00:00	02/24/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01	WA_CANDIDATE	2275	60011690	ATT 100GB Plan AT TB T (WA)	37791	51	05/10/2025 05:00:00	02/10/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01	WA_CANDIDATE	2275	60011783	ATT 300GB Plan DF ET (WA)	222300	300	12/02/2025 05:00:00	02/27/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011815	TMO Unlimited TT (WA)	248976	336	12/19/2025 05:00:00	02/19/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011818	TMO 40GB EC TB(WA)	19019	75	12/30/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01	WA_CANDIDATE	2275	60011838	ATT 125GB Plan DF ET (WA)	111150	150	12/01/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01	WA_CANDIDATE	2275	60011839	ATT 300GB Plan VS ET (WA)	252	9	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/02/2026 03:00:00	5	2
2026-01	WA_CANDIDATE	2275	60011858	ATT 300GB Plan VS ET  (WA)	110409	149	12/04/2025 05:00:00	02/28/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011859	ATT 300GB Plan PVP 3 (WA)	17091	39	12/05/2025 05:00:00	02/24/2026 04:59:59	01/01/2026 00:00:00	01/29/2026 04:00:00	5	3
2026-01	WA_CANDIDATE	2275	60011875	TMO 300GB Plan MC (WA)	74100	100	12/14/2025 05:00:00	02/14/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	60011878	TMO 100GB Plan AT (3) (WA)	192660	260	03/12/2025 05:00:00	02/12/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	60011884	TMO 300GB Plan AT (3) (WA)	8008	154	12/06/2025 05:00:00	01/06/2026 04:59:59	01/01/2026 00:00:00	01/03/2026 03:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011887	TMO 150GB Plan AT (1) (B) (WA)	455715	615	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01	WA_CANDIDATE	2275	60011889	TMO 300GB Plan AT (1) (D) (WA)	397917	537	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01	WA_CANDIDATE	2275	60011890	TMO 500GB Plan DI BU SG (WA)	149682	202	12/16/2025 05:00:00	02/16/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01	WA_CANDIDATE	2275	60011893	TMO 100GB Plan AT (3) (2) (WA)	177840	240	12/12/2025 05:00:00	02/12/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01	WA_CANDIDATE	2275	60011921	ATT Unlimited Plan DI MZ (WA)	114114	154	12/18/2025 05:00:00	02/18/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-02			60011002		93480	140	01/29/2026 13:00:00	03/26/2026 12:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011046		2016	3	01/31/2026 16:00:00	03/02/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011054		13440	20			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011065		6720	10	01/23/2026 16:00:00	03/23/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111001		11424	17	01/22/2026 23:00:00	03/23/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			600111003		49728	74	01/20/2026 17:00:00	03/20/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111004		8736	13	01/09/2026 23:00:00	03/10/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111015		80640	120	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111016		106176	158	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			600111018		13440	20	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111019		49056	73	01/02/2026 17:00:00	03/02/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111022		13440	20			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111023		1344	2	01/24/2026 00:00:00	03/23/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111024		134400	200	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	3
2026-02			600111027		10080	15	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111028		10080	15	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111031		336000	500	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			600111032		671328	999	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			600111033		1075200	1600	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			600111035		134400	200	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			600111036		134400	200	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			600111041		6720	10	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	3
2026-02			600111046		2016	3	12/06/2025 05:00:00	03/06/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111058		34776	108	02/01/2026 05:00:00	03/01/2026 04:59:59	02/15/2026 14:00:00	02/28/2026 23:00:00	3	3
2026-02			600111062		136416	203	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111063		460	2	02/03/2026 15:00:00	02/10/2026 14:59:59	02/01/2026 00:00:00	02/10/2026 13:00:00	3	3
2026-02			600111064		2238	50	02/01/2026 03:00:00	03/01/2026 02:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
