excel_row_key	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_iccid	excel_product_name	excel_product_id	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_supplier_id	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_window_source	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	platform_calculated_amount_known	day_diff	price_diff	amount_diff	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_product_mapping_status	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#975	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901144064211961		ATT 300GB Plan SP (WA)		Full Cycle Charge	2026-02-25	2026-03-24	2026-02-25	2026-03-24	28.0000000000	62.0000000000	62.0000000000	60011612	ATT 300GB Plan SP (PI)	2275	62.0000000000	62.0000000000	GMT-5	89014103334461310538	CYCLE_HISTORY	2026-02-25	2026-03-24	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9752	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901626090894368		TMO 300GB Plan AT (1) (B) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011887	TMO 150GB Plan AT (1) (B) (WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260608799834862f	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9769	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901626090964223		TMO 300GB Plan AT (1) (B) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011887	TMO 150GB Plan AT (1) (B) (WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260604796924327f	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9770	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901626090964224		TMO 300GB Plan AT (1) (B) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011887	TMO 150GB Plan AT (1) (B) (WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260604796924426f	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9772	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901626090964231		TMO 300GB Plan AT (1) (B) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011887	TMO 150GB Plan AT (1) (B) (WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260604796924137f	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9774	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901626090964234		TMO 300GB Plan AT (1) (A) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011882	TMO 300GB Plan AT (1) (A) (PI)	2275	62.0000000000	62.0000000000	GMT-5	8901260604796924434f	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9787	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820028270776		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803330827308718	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9790	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820028841249		ATT 300GB Plan DI HY HC (WA)		Full Cycle Charge	2026-02-14	2026-03-13	2026-02-14	2026-03-13	28.0000000000	62.0000000000	62.0000000000	60011777	ATT 300GB Plan DI HY HC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012804330824655227	CYCLE_HISTORY	2026-02-14	2026-03-13	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9795	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820076075274		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012804330677165571	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9797	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820088038908		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803330883130121	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9802	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820095476097		ATT 300GB Plan DI HY HC (WA)		Full Cycle Charge	2026-02-14	2026-03-13	2026-02-14	2026-03-13	28.0000000000	62.0000000000	62.0000000000	60011777	ATT 300GB Plan DI HY HC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803330597488583	CYCLE_HISTORY	2026-02-14	2026-03-13	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9804	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901820095478019		ATT 300GB Plan DI HY HC (WA)		Full Cycle Charge	2026-02-14	2026-03-13	2026-02-14	2026-03-13	28.0000000000	62.0000000000	62.0000000000	60011777	ATT 300GB Plan DI HY HC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803330597486462	CYCLE_HISTORY	2026-02-14	2026-03-13	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9807	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007082314		ATT 300GB Plan EC (WA)		Full Cycle Charge	2026-02-17	2026-03-16	2026-02-17	2026-03-16	28.0000000000	62.0000000000	62.0000000000	60011373	ATT 300GB Plan EC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708153835	CYCLE_HISTORY	2026-02-17	2026-03-16	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9809	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007182573		ATT 300GB Plan EC (WA)		Full Cycle Charge	2026-02-17	2026-03-16	2026-02-17	2026-03-16	28.0000000000	62.0000000000	62.0000000000	60011373	ATT 300GB Plan EC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708153819	CYCLE_HISTORY	2026-02-17	2026-03-16	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9825	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007380964		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-02	2026-03-01	2026-02-02	2026-03-01	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708502601	CYCLE_HISTORY	2026-02-02	2026-03-01	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9827	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007381246		ATT 60GB Plan AT SDP		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	32.0000000000	32.0000000000	600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012803331708334427	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	32.0000000000	32.000000	32.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9829	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007381656		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-26	2026-03-25	2026-02-26	2026-03-25	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708502791	CYCLE_HISTORY	2026-02-26	2026-03-25	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9839	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007382718		ATT 300GB Plan DF (2) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011922	ATT 300GB Plan DF (2) (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708502684	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9851	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007385029		ATT 60GB Plan AT SDP		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	32.0000000000	32.0000000000	600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012803331708346025	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	32.0000000000	32.000000	32.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9856	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007385935		ATT 300GB Plan DF (2) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011922	ATT 300GB Plan DF (2) (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708503823	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9858	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007386290		ATT 100GB Plan EC (WA)		Full Cycle Charge	2026-02-22	2026-03-21	2026-02-22	2026-03-21	28.0000000000	43.0000000000	43.0000000000	600111136	ATT 100GB Plan EC (WA)	2275	43.0000000000	43.0000000000	GMT-5	89012803331708518524	CYCLE_HISTORY	2026-02-22	2026-03-21	28.0000000000	28.0000000000	43.0000000000	43.000000	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9860	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007386711		ATT 300GB Plan DF (2) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011922	ATT 300GB Plan DF (2) (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708502726	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9872	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007389716		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-24	2026-03-23	2026-02-24	2026-03-23	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708503336	CYCLE_HISTORY	2026-02-24	2026-03-23	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9876	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007480140		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-13	2026-03-12	2026-02-13	2026-03-12	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708503393	CYCLE_HISTORY	2026-02-13	2026-03-12	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9886	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007481905		ATT 60GB Plan AT SDP		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	32.0000000000	32.0000000000	600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012803331708334567	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	32.0000000000	32.000000	32.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9888	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007482031		ATT 100GB Plan EC (WA)		Full Cycle Charge	2026-02-22	2026-03-21	2026-02-22	2026-03-21	28.0000000000	43.0000000000	43.0000000000	600111136	ATT 100GB Plan EC (WA)	2275	43.0000000000	43.0000000000	GMT-5	89012803331708518383	CYCLE_HISTORY	2026-02-22	2026-03-21	28.0000000000	28.0000000000	43.0000000000	43.000000	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	1	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9895	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007483553		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-24	2026-03-23	2026-02-24	2026-03-23	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708503351	CYCLE_HISTORY	2026-02-24	2026-03-23	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9896	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007483659		ATT 60GB Plan AT SDP		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	32.0000000000	32.0000000000	600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012803331708334393	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	32.0000000000	32.000000	32.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9899	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007483872		ATT 300GB Plan DF (2) (WA)		Full Cycle Charge	2026-02-01	2026-02-28	2026-02-01	2026-02-28	28.0000000000	62.0000000000	62.0000000000	60011922	ATT 300GB Plan DF (2) (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708364564	CYCLE_HISTORY	2026-02-01	2026-02-28	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9901	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007484244		ATT 300GB Plan DF (WA)		Full Cycle Charge	2026-02-20	2026-03-19	2026-02-20	2026-03-19	28.0000000000	62.0000000000	62.0000000000	60011981	ATT 300GB Plan DF (PI)	2275	62.0000000000	62.0000000000	GMT-5	89012803331708502486	CYCLE_HISTORY	2026-02-20	2026-03-19	28.0000000000	28.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx#9907	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-02	2026-02	083901821007485506		ATT 60GB Plan AT SDP		Full Cycle Charge	2026-02-10	2026-03-09	2026-02-10	2026-03-09	28.0000000000	32.0000000000	32.0000000000	600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012803331708334492	CYCLE_HISTORY	2026-02-10	2026-03-09	28.0000000000	28.0000000000	32.0000000000	32.000000	32.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
