excel_row_key	platform_fact_key	record_side	source_match_status	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_product_mapping_status	difference_reason	reconciliation_billing_month	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	excel_product_name	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_supplier_id	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	platform_calculated_amount_known	day_diff	price_diff	amount_diff	rule_id	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count
	2026-02|083901421048504938|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901421048504938											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901240187140594835f					43.0000000000														
	2026-02|083901300071107466|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300071107466											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170147665					43.0000000000														
	2026-02|083901144085768011|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144085768011											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586979142					43.0000000000														
	2026-02|083901144064217668|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064217668											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334461310660					43.0000000000														
	2026-02|083901516001070716|600111121|2026-02-28|2026-03-29	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516001070716											600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336107414782	2026-02-28	2026-03-29	30.0000000000		43.0000000000														
	2025-12|083901622016185912|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901622016185912											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260264718195215f					43.0000000000														
	2025-12|083901300071105415|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071105415											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170145511					43.0000000000														
	2026-02|083901300071106418|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300071106418											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170146816					43.0000000000														
	2026-02|083901516060497444|600111121|2026-01-16|2026-02-16	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516060497444											600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336069537828	2026-01-16	2026-02-16	32.0000000000		43.0000000000														
	2026-02|083901516001372728|60011858|2026-01-28|2026-02-28	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516001372728											60011858	ATT 300GB Plan VS ET  (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336107208259	2026-01-28	2026-02-28	32.0000000000		62.0000000000														
	2026-02|083901144064411507|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064411507											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334461311635					43.0000000000														
	2025-12|083901144073824936|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144073824936											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334372848386	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083911850800374530|60011843|2025-12-09|2026-01-09	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911850800374530											60011843	USC Plus 300GB Plan DC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89015809000321081742	2025-12-09	2026-01-09	32.0000000000		62.0000000000														
	2025-12|083901144012768838|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144012768838											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334216877799	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083911850800967919|60011843|2025-11-09|2025-12-09	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911850800967919											60011843	USC Plus 300GB Plan DC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89015809000317261829	2025-11-09	2025-12-09	31.0000000000		62.0000000000														
	2026-02|083901144065312135|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144065312135											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561412911					43.0000000000														
	2026-02|083901300071108311|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300071108311											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170138110					43.0000000000														
	2026-02|083901624062423557|60011894|2026-01-30|2026-02-28	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901624062423557											60011894	TMO 500GB EC (PI)	2275	62.0000000000	62.0000000000	GMT-5	8901260428762453750f	2026-01-30	2026-02-28	30.0000000000		62.0000000000														
	2026-02|083901516061122365|600111121|2026-01-07|2026-02-07	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516061122365											600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336162094172	2026-01-07	2026-02-07	32.0000000000		43.0000000000														
	2026-02|083901517046478072|600111148|2026-02-21|2026-03-21	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901517046478072											600111148	ATT 100GB Plan VS ET (39) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503277647408274	2026-02-21	2026-03-21	29.0000000000		43.0000000000														
	2025-12|083901144065216488|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065216488											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561469903					43.0000000000														
	2025-12|083901144044407760|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144044407760											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334440496630	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083901300071105418|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071105418											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170145818					43.0000000000														
	2025-12|083901300071100463|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071100463											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170140363					43.0000000000														
	2025-12|083901300071108375|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071108375											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170138573					43.0000000000														
	2025-12|083901144012174815|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144012174815											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334216982060	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083911850800966997|60011843|2025-12-09|2026-01-09	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911850800966997											60011843	USC Plus 300GB Plan DC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89015809000317260706	2025-12-09	2026-01-09	32.0000000000		62.0000000000														
	2025-12|083901516060786698|60011838|2025-11-18|2025-12-18	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901516060786698											60011838	ATT 125GB Plan DF ET (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336068587881	2025-11-18	2025-12-18	31.0000000000		43.0000000000														
	2026-02|083901421048506886|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901421048506886											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901240187140586682f					43.0000000000														
	2025-12|083901822001950023|60011515|2025-12-08|2026-01-08	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901822001950023											60011515	ATT 300GB Plan XY PP (WA)	2275		62.0000000000	GMT-5	89012802332105773523	2025-12-08	2026-01-08	32.0000000000		62.0000000000														
	2026-02|083901622016189595|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901622016189595											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260264718159591f					43.0000000000														
	2026-02|083901144085666550|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144085666550											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586963278					43.0000000000														
	2026-02|083901144064518168|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064518168											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334461297677					43.0000000000														
	2026-02|083901144065218878|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144065218878											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561455670					43.0000000000														
	2025-12|083901144044505406|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144044505406											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334440428963	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083901622016184838|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901622016184838											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260264718184839f					43.0000000000														
	2025-12|083901144065316325|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065316325											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334561462973	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083901300071107430|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071107430											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170147038					43.0000000000														
	2025-12|083901144054238709|60011672|2025-11-24|2025-12-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144054238709											60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453212015	2025-11-24	2025-12-24	31.0000000000		62.0000000000														
	2026-02|083901622016184967|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901622016184967											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260264718194762f					43.0000000000														
	2026-02|083901141064377765|60011515|2026-01-22|2026-02-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901141064377765											60011515	ATT 300GB Plan XY PP (WA)	2275		62.0000000000	GMT-5	89014103271467377568	2026-01-22	2026-02-22	32.0000000000		62.0000000000														
	2026-02|083901144085967499|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144085967499											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586960597					43.0000000000														
	2026-02|083901625089977849|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901625089977849											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260598787987949f					43.0000000000														
	2025-12|083901300071108325|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071108325											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170138524					43.0000000000														
	2025-12|083901144065410834|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065410834											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561455290					43.0000000000														
	2025-12|083901144012763703|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144012763703											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334216880157					43.0000000000														
	2025-12|083901144054339952|60011378|2025-11-24|2025-12-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144054339952											60011378	AT&T 300GB Plan HX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453206546	2025-11-24	2025-12-24	31.0000000000		62.0000000000														
	2025-12|083911850800670179|60011843|2025-12-09|2026-01-09	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911850800670179											60011843	USC Plus 300GB Plan DC (PI)	2275	62.0000000000	62.0000000000	GMT-5	89015809000321338183	2025-12-09	2026-01-09	32.0000000000		62.0000000000														
	2025-12|083901144065311332|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065311332											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561471123					43.0000000000														
	2025-12|083911880212482573|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911880212482573											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901882024118452378f					43.0000000000														
	2026-02|083901144064311851|60011515|2026-01-26|2026-02-26	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064311851											60011515	ATT 300GB Plan XY PP (WA)	2275		62.0000000000	GMT-5	89014103334461517512	2026-01-26	2026-02-26	32.0000000000		62.0000000000														
	2026-02|083901624072603041|60011818|2026-01-31|2026-02-28	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901624072603041											60011818	TMO 40GB EC TB(WA)	2275	21.0000000000	21.0000000000	GMT-5	8901260420770603146f	2026-01-31	2026-02-28	29.0000000000		21.0000000000														
	2026-02|083901421048503946|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901421048503946											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901240187140593647f					43.0000000000														
	2025-12|083901424017132062|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901424017132062											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901240477113102264f					43.0000000000														
	2025-12|083901144073130891|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144073130891											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334372848592	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083911880212658671|60011376|2025-12-19|2026-01-19	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083911880212658671											60011376	TMO 110GB Plan HY (WA)	2275	43.0000000000	43.0000000000	GMT-5	8901882024115668174f	2025-12-19	2026-01-19	32.0000000000		43.0000000000														
	2026-02|083901300071106481|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300071106481											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170146188					43.0000000000														
	2026-02|083901144085076491|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144085076491											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586960357					43.0000000000														
	2026-02|083901144064410751|60011672|2026-01-24|2026-02-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064410751											60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334461296208	2026-01-24	2026-02-24	32.0000000000		62.0000000000														
	2026-02|083901300071109353|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300071109353											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170139357					43.0000000000														
	2026-02|083901144065417523|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144065417523											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561455746					43.0000000000														
	2026-02|083901622016080798|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901622016080798											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	8901260264718070897f					43.0000000000														
	2026-02|083901516061410190|600111121|2026-01-07|2026-02-07	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516061410190											600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336161603320	2026-01-07	2026-02-07	32.0000000000		43.0000000000														
	2025-12|083901144065511397|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065511397											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561469499					43.0000000000														
	2025-12|083901144065312525|60011672|2025-11-24|2025-12-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065312525											60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334561254230	2025-11-24	2025-12-24	31.0000000000		62.0000000000														
	2025-12|083901300071109336|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071109336											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170139639					43.0000000000														
	2025-12|083901144054234136|60011378|2025-11-24|2025-12-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144054234136											60011378	AT&T 300GB Plan HX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453211892	2025-11-24	2025-12-24	31.0000000000		62.0000000000														
	2025-12|083901300071108315|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901300071108315											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300170138516					43.0000000000														
	2026-02|083901144085865041|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144085865041											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586979126					43.0000000000														
	2026-02|083901143008436767|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901143008436767											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103273803476765					43.0000000000														
	2026-02|083901144064809344|60011672|2026-01-24|2026-02-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064809344											60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334460848926	2026-01-24	2026-02-24	32.0000000000		62.0000000000														
	2026-02|083901516001867758|600111124|2026-01-26|2026-02-26	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516001867758											600111124	ATT 100GB Plan PVP (36) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336106913305	2026-01-26	2026-02-26	32.0000000000		43.0000000000														
	2025-12|083901144012564989|60011828|2025-11-22|2025-12-22	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144012564989											60011828	ATT 300GB Plan AX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334216880082	2025-11-22	2025-12-22	31.0000000000		62.0000000000														
	2025-12|083901144085764943|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144085764943											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334586959326					43.0000000000														
	2025-12|083901144065218660|60011672|2025-11-24|2025-12-24	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901144065218660											60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334561412580	2025-11-24	2025-12-24	31.0000000000		62.0000000000														
	2025-12|083901822011950402|600111142|2025-12-01|2026-01-01	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2025-12					083901822011950402											600111142	ATT 60GB Plan AT SDP (WA)	2275	32.0000000000	32.0000000000	GMT-5	89012804332115798732	2025-12-01	2026-01-01	32.0000000000		32.0000000000														
	2026-02|083901144064313631|60011515|2026-01-26|2026-02-26	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144064313631											60011515	ATT 300GB Plan XY PP (WA)	2275		62.0000000000	GMT-5	89014103334461517249	2026-01-26	2026-02-26	32.0000000000		62.0000000000														
	2026-02|083901144065513352|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901144065513352											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89014103334561418686					43.0000000000														
	2026-02|083901516061419501|600111121|2026-01-07|2026-02-07	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901516061419501											600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336161473765	2026-01-07	2026-02-07	32.0000000000		43.0000000000														
	2026-02|083901300080582299|600111094|#|#	PLATFORM_FACT	PLATFORM_ONLY		PLATFORM_ONLY			NO_EXCEL_DETAIL_FOR_PLATFORM_FACT	2026-02					083901300080582299											600111094	Unassigned(WA)	2275	43.0000000000	43.0000000000	GMT-5	89010303300088522991					43.0000000000														
