result_section	row_grain	row_count	distinct_imsi_count	excel_row_id	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	platform_price_value_count	platform_price_values	snapshot_product_count	snapshot_platform_product_ids	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced
ROW_LEVEL_REVISION	invoice_row	1	1	17880	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001475481				ATT 100GB Plan PVP (WA)		Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		43.000000000000		43.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-26	2026-01-26			2	2	600111124,60011859			3	600111121,60011449,60011859	Cooling,Depleted,Ready,Suspended,Cooling,Ready,Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable,Available,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17881	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001475516				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29			2	2	600111121,60011449			1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17882	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001475548		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-17	2026-01-16	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-01-17			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17883	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001475567		600111121	2275	ATT 300GB Plan PVP (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-28	2026-01-27	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-28	2026-01-28			1	1	600111121	1	43.000000000000	1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17884	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001475791				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29			2	2	600111121,60011449			1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17885	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001477324		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-17	2026-01-16	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-01-17			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17886	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001477385		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Depleted,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17887	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001477658		60011783	2275	ATT 300GB Plan DF ET (43) (WA)	ATT 300GB Plan DF ET (WA)	Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-25	2026-01-25			1	1	60011783	1	62.000000000000	1	60011783	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17888	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001478055		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-17	2026-01-16	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-17	2026-01-17			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17889	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001479264				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29			2	2	600111121,60011449			1	60011449	Cooling,Depleted,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17890	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001479347		60011783	2275	ATT 300GB Plan DF ET (43) (WA)	ATT 300GB Plan DF ET (WA)	Full Cycle Charge		2025-12-22	2026-01-21	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			1	1	60011783	1	62.000000000000	1	60011783	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17891	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001479845		60011783	2275	ATT 300GB Plan DF ET (43) (WA)	ATT 300GB Plan DF ET (WA)	Full Cycle Charge		2025-12-22	2026-01-21	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			1	1	60011783	1	62.000000000000	1	60011783	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17892	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001479973		60011783	2275	ATT 300GB Plan DF ET (43) (WA)	ATT 300GB Plan DF ET (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	60011783	1	62.000000000000	1	60011783	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17893	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001482492				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29			2	2	600111121,60011449			1	60011449	Ready	Dispatched			
ROW_LEVEL_REVISION	invoice_row	1	1	17894	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001483011		600111121	2275	ATT 300GB Plan PVP (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	600111121	1	43.000000000000	1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17895	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001483188		600111121	2275	ATT 300GB Plan PVP (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	600111121	1	43.000000000000	1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17896	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001484184				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-29	2026-01-29			2	2	600111121,60011449			1	60011449	Ready	Dispatched			
ROW_LEVEL_REVISION	invoice_row	1	1	17897	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001484724		600111121	2275	ATT 100GB Plan PVP (33) (WA)	ATT 100GB Plan PVP (33) (WA)	New Activation: Prorated-in Charge	2025-12-22	2025-12-22	2025-12-23	2.000000000000	3.000000000000	43.000000000000	43.000000000000	2.866666666667	4.1612903226	1.00000000000	0E-11	1.29462365593	RULE_NEW_ACTIVATION_STATUS_DATE_PM1	UNRESOLVED_EXCEL_PLATFORM_VALUE_DIFFERENCE	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24	2025-12-21	1	1	1	600111121	1	43.000000000000	1	600111121	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17898	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001484724		600111121	2275	ATT 100GB Plan PVP (33) (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		43.000000000000	43.000000000000	43.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			1	1	600111121	1	43.000000000000	1	600111121	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17899	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001486032				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-15	2026-01-14	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-15	2026-01-15			2	2	600111121,60011449			1	60011449	Ready	Dispatched			
ROW_LEVEL_REVISION	invoice_row	1	1	17900	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001486377				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-24	2026-01-24			2	2	600111121,60011449			1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17901	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001488015		600111121	2275	ATT 100GB Plan PVP (33) (WA)	ATT 100GB Plan PVP (33) (WA)	New Activation: Prorated-in Charge	2025-12-22	2025-12-22	2025-12-23	2.000000000000	3.000000000000	43.000000000000	43.000000000000	2.866666666667	4.1612903226	1.00000000000	0E-11	1.29462365593	RULE_NEW_ACTIVATION_STATUS_DATE_PM1	UNRESOLVED_EXCEL_PLATFORM_VALUE_DIFFERENCE	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24	2025-12-21	1	1	1	600111121	1	43.000000000000	1	600111121	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17902	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001488015		600111121	2275	ATT 100GB Plan PVP (33) (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		43.000000000000	43.000000000000	43.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			1	1	600111121	1	43.000000000000	1	600111121	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17903	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001488905				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-24	2026-01-24			2	2	600111121,60011449			1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17904	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001489191		600111121	2275	ATT 300GB Plan PVP (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-26	2026-01-26			1	1	600111121	1	43.000000000000	1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17905	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001489567		600111121	2275	ATT 300GB Plan PVP (WA)	ATT 100GB Plan PVP (33) (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	43.000000000000	62.000000000000			-19.00000000000		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	600111121	1	43.000000000000	1	60011449	Cooling,Depleted,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17906	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001489749				ATT 100GB Plan PVP (WA)		Full Cycle Charge		2025-12-28	2026-01-27	31.000000000000		43.000000000000		43.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-28	2026-01-28			2	2	600111124,60011859			3	600111121,60011449,60011859	Cooling,Depleted,Ready,Suspended,Cooling,Ready,Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17907	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001560723		600111126	2275	ATT 100GB Plan VS (45) (WA)	ATT 100GB Plan VS ET (WA)	Full Cycle Charge		2025-12-11	2026-01-10	31.000000000000		43.000000000000	43.000000000000	43.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-01-11			1	1	600111126	1	43.000000000000	2	600111126,60011839	Cooling,Depleted,Ready,Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17908	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001561800		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17909	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001562353		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-29	2026-01-28	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-29	2026-01-29			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17910	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001563899		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-18	2026-01-17	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-18	2026-01-18			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17911	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001564680		600111126	2275	ATT 100GB Plan VS (45) (WA)	ATT 100GB Plan VS ET (WA)	Full Cycle Charge		2025-12-11	2026-01-10	31.000000000000		43.000000000000	43.000000000000	43.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-01-11			1	1	600111126	1	43.000000000000	2	600111126,60011839	Cooling,Depleted,Ready,Ready,Ready for Removal	Available,Dispatched,Unavailable,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17912	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001565782		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-22	2026-01-21	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17913	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001566904		600111126	2275	ATT 100GB Plan VS (45) (WA)	ATT 100GB Plan VS ET (WA)	Full Cycle Charge		2025-12-11	2026-01-10	31.000000000000		43.000000000000	43.000000000000	43.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-11	2026-01-11			1	1	600111126	1	43.000000000000	2	600111126,60011839	Cooling,Depleted,Ready,Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17914	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001567374		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-18	2026-01-17	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-18	2026-01-18			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17915	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001568367		60011858	2275	ATT 300GB Plan VS ET (43) (WA)	ATT 300GB Plan VS ET  (WA)	Full Cycle Charge		2025-12-22	2026-01-21	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-22	2026-01-22			1	1	60011858	1	62.000000000000	1	60011858	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17916	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001569470				ATT 300GB Plan PVP (WA)		Full Cycle Charge		2025-12-27	2026-01-26	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-27	2026-01-27			2	2	600111121,60011449			1	60011449	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17917	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001569471				ATT 100GB Plan PVP (WA)		Full Cycle Charge		2025-12-26	2026-01-25	31.000000000000		43.000000000000		43.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_MULTIPLE_CYCLE_CANDIDATES	MISSING_MAPPING	simo_prod.tc_cdr.sim_status_for_sftp_bak	2025-12-26	2026-01-26			2	2	600111124,60011859			3	600111121,60011449,60011859	Cooling,Depleted,Ready,Suspended,Cooling,Ready,Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17918	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001570074		60011783	2275	ATT 300GB Plan DF ET (43) (WA)	ATT 300GB Plan DF ET (WA)	Full Cycle Charge		2025-12-21	2026-01-20	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-21	2026-01-21			1	1	60011783	1	62.000000000000	1	60011783	Cooling,Ready	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	invoice_row	1	1	17919	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001571510		600111121	2275	ATT 100GB Plan PVP (33) (WA)	ATT 100GB Plan PVP (33) (WA)	New Activation: Prorated-in Charge	2025-12-22	2025-12-22	2025-12-23	2.000000000000	3.000000000000	43.000000000000	43.000000000000	2.866666666667	4.1612903226	1.00000000000	0E-11	1.29462365593	RULE_NEW_ACTIVATION_STATUS_DATE_PM1	UNRESOLVED_EXCEL_PLATFORM_VALUE_DIFFERENCE	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24	2025-12-21	1	1	1	600111121	1	43.000000000000	1	600111121	Cooling,Ready	Available,Dispatched,Unavailable			
