billing_month	imsi	iccid	excel_product_id	excel_product_name	charge_type	xl_start_d	xl_end_d	xl_days	xl_rate	xl_charge	excel_days_in_month	excel_calculated_amount	excel_amount_difference	platform_calculated_days	platform_calculated_price	platform_calculated_amount	days_difference	price_difference	amount_difference	reconciliation_status	platform_scope_status	source_file
2025-09	083901144085564323	89014103334586512307		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085564323	89014103334586512307		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085564531	89014103334586510541		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085564531	89014103334586510541		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085564547	89014103334586633673		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085564547	89014103334586633673		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565142	89014103334586610382		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565142	89014103334586610382		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565185	89014103334586512174		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565185	89014103334586512174		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565392	89014103334586206785		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565400	89014103334586634002		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565400	89014103334586634002		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565770	89014103334586610432		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565770	89014103334586610432		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085565878	89014103334586205514		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085566042	89014103334586483756		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085566042	89014103334586483756		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085566063	89014103334586205688		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085566430	89014103334586512034		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085566430	89014103334586512034		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567206	89014103334586483608		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567206	89014103334586483608		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567209	89014103334586483442		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567209	89014103334586483442		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567313	89014103334586276275		60011444|ATT 300GB Plan DI JL (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085567761	89014103334586205670		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568189	89014103334586610200		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568189	89014103334586610200		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568398	89014103334586633780		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568398	89014103334586633780		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568797	89014103334586610309		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568797	89014103334586610309		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085568948	89014103334586205506		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085569622	89014103334586610390		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085569622	89014103334586610390		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085660270	89014103334586510590		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085660270	89014103334586510590		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085660936	89014103334586776613		60011500|ATT 300GB Plan DI MM (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085660940	89014103334586765657		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661113	89014103334586610374		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661113	89014103334586610374		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661121	89014103334586608477		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661121	89014103334586608477		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661326	89014103334586512323		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661326	89014103334586512323		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085661836	89014103334586765632		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085662085	89014103334586610150		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085662085	89014103334586610150		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085662130	89014103334586633749		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085662130	89014103334586633749		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085662788	89014103334586768016		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663242	89014103334586206819		60011516|ATT 300GB Plan DI VS (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663338	89014103334586483681		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663338	89014103334586483681		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663706	89014103334586767943		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663928	89014103334586692851		60011981|ATT 300GB Plan DF (WA)	Full Rate	2025-09-02	2025-10-01	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085663928	89014103334586692851		60011981|ATT 300GB Plan DF (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-01	1.0	62.0	2.0	30	2.0667	0.0667							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085664028	89014103334586483582		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085664028	89014103334586483582		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085664359	89014103334586482360		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085664359	89014103334586482360		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665172	89014103334586568598		60011981|ATT 300GB Plan DF (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665172	89014103334586568598		60011981|ATT 300GB Plan DF (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665285	89014103334586510483		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665285	89014103334586510483		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665295	89014103334586512158		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665295	89014103334586512158		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665334	89014103334586482279		60011921|ATT 300GB Plan DI MZ (WA)	Full Rate	2025-09-18	2025-10-17	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665334	89014103334586482279		60011921|ATT 300GB Plan DI MZ (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-17	17.0	62.0	34.0	30	35.1333	1.1333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085665916	89014103334586765269		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085666332	89014103334586765681		60011494|ATT 300GB Plan DI CD (WA)	Prorated-in Charge (Activated SEPT)	2025-09-12	2025-09-30	19.0	62.0	39.2666667	30	39.2667	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085666638	89014103334586776639		60011500|ATT 300GB Plan DI MM (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667052	89014103334586633947		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667052	89014103334586633947		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667221	89014103334586608642		60011860|ATT 300GB Plan DI SG (WA)	Full Rate	2025-09-13	2025-10-12	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667221	89014103334586608642		60011860|ATT 300GB Plan DI SG (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-12	12.0	62.0	24.0	30	24.8	0.8							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667629	89014103334586765210		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144085667820	89014103334586768032		60011494|ATT 300GB Plan DI CD (WA)	Full Rate	2025-09-01	2025-09-30	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
