billing_month	imsi	invoice_rows_per_card_month	charge_type_count	charge_types_observed
2025-09	083901626090165013	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165022	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165023	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165024	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165025	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165029	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165031	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165036	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165038	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165041	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165042	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165045	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165051	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165056	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165057	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165061	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165062	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165067	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165072	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165077	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165082	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165083	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165091	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165094	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090165098	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167029	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167048	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167067	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167068	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167069	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167089	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167407	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167417	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090167437	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168005	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168013	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168020	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168021	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168022	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168050	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168064	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168065	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168070	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168073	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168080	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168081	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168082	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090168090	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090762908	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090762909	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090762968	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090762978	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090762979	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763903	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763909	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763927	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763936	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763941	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763942	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763944	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763945	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763947	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763949	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763951	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763953	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763960	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763963	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763965	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763986	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763989	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090763997	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090764899	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090764920	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090764930	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765826	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765855	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765863	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765876	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765967	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090765977	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766515	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766516	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766525	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766527	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766529	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766534	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766537	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766548	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766554	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766556	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766557	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766564	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766569	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766574	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766576	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766585	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090766586	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767500	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767501	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767511	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767512	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767540	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767541	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767570	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901626090767581	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029760280	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029761246	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029764116	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029764175	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029764313	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029765216	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029765329	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627029769366	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901627080694138	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820028270776	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820028478444	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820028840738	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820028841249	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820055040093	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820055931771	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820055934056	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820055934810	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820076075274	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820076867219	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820088038908	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095274620	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095473681	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095474275	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095475319	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095476097	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095477210	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095478019	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901820095570606	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821004589163	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007186110	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007282317	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007282946	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007285923	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007287941	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007288320	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007380440	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007380721	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007380947	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007380964	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007381656	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007381938	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007382056	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007382063	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007383581	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007385143	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007385153	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007385770	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007386615	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007387260	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007387442	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007389144	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007389716	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007389807	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007480140	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007480875	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007480893	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007481578	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007482044	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007482692	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007483553	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007483795	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007483847	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007484161	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007484244	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007484291	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007485099	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007485269	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007485645	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007486027	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007486137	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007486423	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007486685	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007486975	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007487731	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007487941	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007581392	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007581396	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007581453	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007581697	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007581797	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007582128	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007582503	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007582673	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007583719	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007584228	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007584407	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007585928	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007586278	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007586342	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007586630	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007586943	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007587339	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007587484	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007587943	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007588490	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007588738	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007589303	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007589822	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007680126	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007680361	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007681012	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007681036	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007681159	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007682083	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007682558	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007682923	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007683758	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007683815	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007684998	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007685929	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007685948	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007686044	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007686273	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007686648	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007686659	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007687282	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007688027	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007688108	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007688187	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007689507	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007689651	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007689902	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007689958	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007780017	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007781435	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007781834	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007782200	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007782379	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007782478	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007782887	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007783474	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007783584	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007784024	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007785770	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007786910	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007787005	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007788044	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007788717	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007789635	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821007871501	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007878366	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007880018	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007880427	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007882000	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007882030	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007883168	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007884284	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007887153	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821007889858	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026191068	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026299643	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026693858	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026694097	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026695435	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026696331	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026697325	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026697508	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026697737	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026790598	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026792914	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026796304	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026867253	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026891840	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026893073	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026893504	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026893833	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026894866	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026898007	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026898896	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026990820	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026992152	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821026998115	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027051962	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027150064	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027150443	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027151650	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027154107	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027157733	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027158136	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027251134	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027251425	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027252197	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027253928	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027254260	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027255014	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027255017	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027258045	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027355423	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027355558	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027355978	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027357927	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027450573	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027453286	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027453905	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027454374	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027457286	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027458135	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027459057	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027470582	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821027779055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036000016	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036005894	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036009695	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036009855	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036105365	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036106901	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036107979	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036200628	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036200691	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036201614	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036201767	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036202107	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036203361	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036203929	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036204582	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036204702	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036205952	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036206082	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036206930	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036207248	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036207861	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036208075	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036208798	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036209130	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036209274	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036209379	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036301352	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036302300	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036303084	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036303100	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036305001	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036305137	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036308930	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821036606847	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037061778	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037064180	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037065532	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037066499	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037067910	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037068342	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037068431	2	2	["Full Rate","Partial Charge (Activated AUG)"]
