source_table	source_file	invoice_batch_label	observed_start_month	imsi	charge_type	excel_days	excel_days_values	excel_price	excel_price_values	excel_amount	source_row_count	amount_semantics	excel_days_field	excel_price_field	pending_charge_diagnostic
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800071086		17.0	17.0	62.0	62.0	60.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	26.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800071089		17.0	17.0	62.0	62.0	42.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072011		17.0	17.0	62.0	62.0	48.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	14.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072019		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072024		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	16.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072026		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072030		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072043		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072048		17.0	17.0	62.0	62.0	46.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072053		17.0	17.0	62.0	62.0	40.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072054		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800072091		17.0	17.0	62.0	62.0	42.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800073010		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	16.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800073031		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800073085		17.0	17.0	62.0	62.0	40.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074011		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074034		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074069		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074080		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074089		17.0	17.0	62.0	62.0	62.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	28.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074090		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	16.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074094		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	24.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800074095		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	16.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800075025		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800076022		17.0	17.0	62.0	62.0	36.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800076041		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	14.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800373567		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	22.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800373576		17.0	17.0	62.0	62.0	36.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800373577		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	24.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374506		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374512		17.0	17.0	62.0	62.0	60.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	26.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374518		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374535		17.0	17.0	62.0	62.0	36.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374569		17.0	17.0	62.0	62.0	42.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800374570		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800375591		17.0	17.0	62.0	62.0	36.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670113		17.0	17.0	62.0	62.0	48.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	14.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670115		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670123		17.0	17.0	62.0	62.0	42.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670127		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670144		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	24.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670163		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800670182		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800671144		17.0	17.0	62.0	62.0	40.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800671154		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800820562		17.0	17.0	62.0	62.0	60.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	22.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800821552		17.0	17.0	62.0	62.0	42.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800827444		17.0	17.0	62.0	62.0	36.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800939946		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800962906		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800962913		17.0	17.0	62.0	62.0	50.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	16.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800963961		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800963976		17.0	17.0	62.0	62.0	56.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	22.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800965907		17.0	17.0	62.0	62.0	46.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800966997		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800967959		17.0	17.0	62.0	62.0	54.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800968921		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800968969		17.0	17.0	62.0	62.0	46.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800969918		17.0	17.0	62.0	62.0	52.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800969936		17.0	17.0	62.0	62.0	44.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800969937		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800969948		17.0	17.0	62.0	62.0	58.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	24.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083911850800969991		17.0	17.0	62.0	62.0	48.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	14.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - JAN 2025.xlsx	2025-01	2025-12	083901821007688364		14.0	14.0	62.0	62.0	34.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.0
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - JULY 2026.xlsx	2026-07	2026-06	083901516081337847		20.0	20.0	43.0	43.0	34.4	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.729999999999997
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - JULY 2026.xlsx	2026-07	2026-06	083901516081341716		26.0	26.0	43.0	43.0	38.7	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.4299999999999997
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - JULY 2026.xlsx	2026-07	2026-06	083901516081344561		26.0	26.0	43.0	43.0	38.7	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.4299999999999997
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - JULY 2026.xlsx	2026-07	2026-06	083901516081535180		20.0	20.0	43.0	43.0	30.099999999999998	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.4299999999999962
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008430841		13.0	13.0	43.0	43.0	27.642857142857146	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.142857142857146
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008438757		13.0	13.0	43.0	43.0	33.785714285714285	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	7.675714285714285
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008439712		13.0	13.0	43.0	43.0	27.642857142857146	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.5328571428571465
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008439722		13.0	13.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.82
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008439731		13.0	13.0	43.0	43.0	36.857142857142854	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.067142857142855
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901143008439741		13.0	13.0	43.0	43.0	21.5	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.5399999999999991
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144012174367		8.0	8.0	43.0	43.0	15.357142857142858	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.0671428571428585
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144052166453		8.0	8.0	43.0	43.0	32.25	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.0700000000000003
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064110679		8.0	8.0	43.0	43.0	21.5	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.609999999999999
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064110695		8.0	8.0	43.0	43.0	15.357142857142858	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.0671428571428585
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064111762		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.28142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064113440		8.0	8.0	43.0	43.0	23.035714285714285	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.145714285714284
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064114651		8.0	8.0	43.0	43.0	27.642857142857146	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.822857142857146
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064114719		8.0	8.0	43.0	43.0	23.035714285714285	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	7.675714285714285
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064118818		8.0	8.0	43.0	43.0	27.642857142857146	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	9.212857142857146
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064119539		8.0	8.0	43.0	43.0	35.32142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	15.361428571428569
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064211462		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.28142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064211731		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.28142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064213379		8.0	8.0	43.0	43.0	16.892857142857142	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.602857142857143
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064213591		8.0	8.0	43.0	43.0	23.035714285714285	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	7.675714285714285
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064214004		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.28142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064214756		8.0	8.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.82
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064215502		8.0	8.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.5399999999999991
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064216981		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.14142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064217668		8.0	8.0	43.0	43.0	29.17857142857143	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.818571428571431
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064217776		8.0	8.0	43.0	43.0	26.107142857142854	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.747142857142855
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064217927		8.0	8.0	43.0	43.0	32.25	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.609999999999999
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064218090		8.0	8.0	43.0	43.0	13.821428571428573	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.5314285714285738
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064218479		8.0	8.0	43.0	43.0	30.714285714285715	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	15.354285714285716
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064311276		8.0	8.0	43.0	43.0	24.57142857142857	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	10.75142857142857
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064312783		8.0	8.0	43.0	43.0	16.892857142857142	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.602857142857143
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064312851		8.0	8.0	43.0	43.0	15.357142857142858	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.0671428571428585
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064313103		8.0	8.0	43.0	43.0	26.107142857142854	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	9.217142857142854
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	2026-02	083901144064316878		8.0	8.0	43.0	43.0	15.357142857142858	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	3.0671428571428585
